accession,has_pdb
A6NL26,False
A6NL82,True
A6NLP5,False
A6NLU0,True
A6NM03,False
A6NM11,False
A6NM28,False
A6NM43,False
A6NM76,False
A6NMS3,False
A6NMS7,False
A6NMT0,False
A6NMU1,False
A6NMX2,False
A6NMZ2,False
A6NMZ5,False
A6NN14,False
A6NN92,False
A6NNA2,False
A6NNA5,False
A6NNF4,False
A6NNM3,False
A6NNP5,False
A6NP11,False
A6NP61,False
A6PVL3,False
A6PVS8,False
A6QL64,False
A7E2U8,False
A8K0R7,False
A8K0S8,False
A8K5M9,False
A8MPS7,False
A8MPX8,False
A8MQT2,False
A8MT70,False
A8MTB9,False
A8MTI9,False
A8MTL9,False
A8MTY0,False
A8MTY7,False
A8MUH7,False
A8MUM7,True
A8MUV8,False
A8MV23,False
A8MVA2,False
A8MVS5,False
A8MVU1,False
A8MVW0,False
A8MVZ5,False
A8MWA4,False
A8MWD9,False
A8MWK0,False
A8MX76,False
A8MXE2,False
A8MXU0,False
A8MXY4,False
A8MXZ3,False
A8MYV0,False
A8MYZ6,False
A8MZ26,False
B1AJZ9,False
B1AKI9,True
B1ANS9,False
B1APH4,False
B2CW77,False
B2RN74,False
B2RNN3,False
B2RXH4,False
B3SHH9,False
B4DH59,False
B4DU55,False
B4DX44,False
B4DXR9,False
B5ME19,False
B7ZAP0,False
B7ZC32,False
B9A064,True
B9A6J9,False
C0HLZ6,False
C0HM01,False
C0HM83,False
C0HMD6,False
C0HME5,False
C9J069,False
C9J1S8,False
C9J2P7,False
C9J798,False
C9JCN9,False
C9JDP6,False
C9JH25,False
C9JJH3,False
C9JLJ4,False
C9JLR9,False
C9JPN9,False
C9JQL5,False
C9JSJ3,False
C9JUS6,False
C9JVI0,False
C9JXX5,False
D6R901,False
D6R9N7,False
D6RA61,False
D6RBQ6,False
D6RCP7,False
D6RIA3,False
D6RJB6,False
E2RYF6,False
E2RYF7,False
E7ETH6,False
E9PB15,False
E9PQ53,False
E9PRG8,True
F7VJQ1,False
G3V0H7,False
G5E9R7,False
H3BQB6,False
H3BSY2,False
I3L273,False
I3L3R5,False
L0R6Q1,False
L0R819,False
O00110,False
O00321,False
O00398,True
O00458,False
O00479,False
O00634,False
O14498,False
O14562,False
O14581,False
O14598,False
O14604,False
O14715,False
O14718,False
O14753,False
O14921,False
O14990,False
O15050,False
O15255,False
O15442,False
O15480,False
O15482,False
O43246,False
O43325,False
O43361,False
O43423,False
O43869,False
O60268,False
O60287,False
O60290,False
O60309,False
O60320,False
O60397,False
O60403,False
O60404,False
O60431,False
O60518,False
O60575,False
O60637,False
O60739,False
O60809,False
O60810,False
O75290,False
O75333,False
O75391,True
O75467,False
O75474,False
O75949,False
O76000,False
O76087,False
O76100,False
O94819,False
O95006,False
O95013,False
O95156,False
O95157,False
O95158,False
O95170,False
O95221,False
O95424,False
O95502,False
O95521,False
O95522,False
O95744,False
O95857,False
O95969,False
O96001,False
P01737,False
P03979,False
P03986,True
P09131,False
P0C025,True
P0C091,False
P0C263,False
P0C5J1,False
P0C5Y4,False
P0C604,False
P0C617,False
P0C623,False
P0C626,False
P0C628,False
P0C629,False
P0C646,False
P0C6A0,False
P0C6S8,False
P0C7A2,False
P0C7H9,False
P0C7I0,False
P0C7I6,False
P0C7N1,False
P0C7P4,False
P0C7Q2,False
P0C7Q6,False
P0C7T2,False
P0C7T3,False
P0C7T4,False
P0C7U1,False
P0C7V7,False
P0C7X1,False
P0C7X4,False
P0C860,False
P0C881,False
P0CB33,False
P0CB38,False
P0CF51,True
P0CG00,False
P0CG01,False
P0CG12,False
P0CG22,False
P0CG24,False
P0CG31,False
P0CG34,False
P0CG35,False
P0CG36,False
P0CG40,False
P0CH99,False
P0CI26,False
P0CJ72,False
P0CJ78,False
P0CJ79,False
P0CK96,False
P0CK97,False
P0CL82,False
P0CV98,False
P0CV99,False
P0CW00,False
P0CW01,False
P0CW20,False
P0DJD0,False
P0DJD1,False
P0DKB5,False
P0DKV0,False
P0DM35,False
P0DMU2,False
P0DMU9,False
P0DN37,False
P0DN80,False
P0DN81,False
P0DN82,False
P0DOX2,False
P0DOX7,True
P0DOX8,True
P0DP01,True
P0DP02,True
P0DP03,False
P0DP04,False
P0DP06,False
P0DP07,False
P0DP08,False
P0DP09,False
P0DP72,False
P0DP73,False
P0DP74,False
P0DPA2,False
P0DPB5,False
P0DPF3,False
P0DPF4,False
P0DPF7,False
P0DPQ6,False
P0DQD5,False
P0DSN7,False
P0DSO2,False
P0DTE1,False
P0DTE2,False
P0DTL5,False
P0DTL6,False
P0DTW1,False
P0DUH7,False
P0DV77,False
P0DW85,False
P0DX53,False
P0DXC1,False
P0DY26,False
P0DY57,False
P10075,False
P11465,False
P11844,False
P12525,False
P15421,False
P16562,True
P17017,False
P20962,False
P29377,False
P31275,False
P35410,False
P42696,False
P43359,False
P43362,False
P43366,True
P47881,False
P47884,False
P47944,False
P48741,False
P51786,False
P51861,False
P52743,False
P52943,True
P55822,False
P56749,False
P57060,True
P58170,False
P58180,False
P58181,False
P58417,False
P58511,False
P59536,False
P59539,False
P59541,False
P59544,False
P59551,False
P59861,False
P59922,False
P60673,False
P60985,False
P61129,False
P61236,False
P61570,True
P62502,False
P62683,False
P62685,False
P63119,False
P63120,False
P63121,False
P63122,False
P63124,False
P63125,False
P63127,False
P63302,False
P82664,True
P82909,False
P84157,False
P86790,True
Q008S8,False
Q02325,False
Q03938,False
Q05BV3,False
Q05DH4,False
Q06250,False
Q075Z2,False
Q08AF3,True
Q08AI6,False
Q08AN1,False
Q09MP3,False
Q0P651,False
Q0P6D2,False
Q0VAA5,False
Q0VAF6,False
Q0VDE8,False
Q0VG73,False
Q0VGE8,False
Q0Z7S8,True
Q107X0,False
Q13046,False
Q13066,False
Q13069,False
Q13072,False
Q13296,False
Q13536,False
Q14146,False
Q14390,False
Q14507,False
Q14549,True
Q14586,False
Q14761,False
Q147U1,False
Q14DG7,False
Q15032,False
Q15270,False
Q15434,True
Q15486,False
Q15615,False
Q15619,False
Q15622,False
Q16048,False
Q16517,False
Q16557,False
Q16559,False
Q16609,False
Q16626,False
Q17R55,False
Q17RC7,False
Q17RG1,False
Q1ED39,False
Q1KMD3,False
Q1W4C9,False
Q1X8D7,False
Q1XH10,False
Q1ZYL8,False
Q2KHR3,False
Q2M218,False
Q2M296,True
Q2M2W7,False
Q2M329,True
Q2M3V2,False
Q2M3W8,False
Q2M5E4,False
Q2QD12,False
Q2TAA2,False
Q2TAA8,False
Q2TAL5,False
Q2TBF2,False
Q2TV78,False
Q2VPJ9,False
Q2VY69,False
Q2WGJ8,False
Q2WGN9,False
Q309B1,True
Q30KP9,False
Q30KQ1,False
Q30KQ4,False
Q30KQ5,False
Q30KQ8,False
Q30KR1,False
Q32P51,False
Q3B7J2,False
Q3B7T3,False
Q3BBV2,False
Q3C1V8,False
Q3KNT7,False
Q3KNW1,False
Q3KP31,False
Q3KQV9,True
Q3KQZ1,False
Q3LI61,False
Q3LI73,False
Q3LI81,False
Q3LI83,False
Q3MIX3,False
Q3SXZ3,False
Q3ZCQ2,False
Q3ZCT8,True
Q3ZCW2,True
Q400G9,False
Q494W8,False
Q494X3,False
Q495B1,False
Q496H8,False
Q499Z3,False
Q499Z4,False
Q49A92,False
Q49AG3,False
Q49AR2,False
Q4G0I0,False
Q4G0S7,False
Q4G0Z9,False
Q4KMZ1,False
Q4KMZ8,False
Q4VC39,False
Q4VXA5,False
Q4W5P6,False
Q502W7,False
Q504U0,False
Q50LG9,False
Q52LA3,True
Q52LD8,False
Q52M58,False
Q52M93,False
Q53EQ6,False
Q53FE4,False
Q53RY4,False
Q53S58,False
Q53S99,False
Q53SF7,True
Q587I9,False
Q58A44,False
Q58FF3,False
Q58FF6,False
Q58FG0,False
Q58FG1,False
Q5BJE1,False
Q5BKY9,False
Q5BLP8,False
Q5CZA5,False
Q5EBM4,False
Q5FYA8,False
Q5GH70,False
Q5GH73,False
Q5GH77,False
Q5H913,False
Q5H9K5,False
Q5H9L2,False
Q5H9M0,False
Q5H9R4,False
Q5HY98,False
Q5HYR2,False
Q5I0G3,False
Q5I0X7,False
Q5JNZ3,False
Q5JPF3,False
Q5JPI3,False
Q5JQF8,False
Q5JQS5,False
Q5JQS6,False
Q5JRC9,False
Q5JRS4,False
Q5JRV8,False
Q5JS37,False
Q5JS54,True
Q5JSJ4,False
Q5JTD7,False
Q5JU67,False
Q5JUK9,False
Q5JV73,False
Q5JVG2,True
Q5JVG8,False
Q5JX69,False
Q5JXM2,False
Q5MCW4,False
Q5PT55,False
Q5R387,False
Q5SNV9,False
Q5SRH9,False
Q5SV17,False
Q5SV97,False
Q5SVQ8,False
Q5SWX8,False
Q5SXM1,False
Q5SY68,False
Q5SYE7,False
Q5SZD1,False
Q5SZD4,False
Q5SZI1,False
Q5T0B9,False
Q5T1A1,False
Q5T1J5,False
Q5T1N1,False
Q5T1S8,False
Q5T292,False
Q5T3I0,False
Q5T5D7,False
Q5T5J6,False
Q5T5M9,False
Q5T5S1,False
Q5T681,False
Q5T764,False
Q5T7M9,False
Q5T9S5,False
Q5TAG4,False
Q5TC63,False
Q5TEA3,False
Q5TF21,False
Q5TFE4,False
Q5TFG8,False
Q5TG30,False
Q5TGI4,False
Q5TGS1,False
Q5TGY1,False
Q5THK1,False
Q5TI25,False
Q5TIE3,False
Q5TYX0,False
Q5TZ20,False
Q5TZJ5,False
Q5U3C3,True
Q5UAW9,False
Q5VIY5,False
Q5VSG8,False
Q5VT79,False
Q5VTL8,False
Q5VTM2,False
Q5VTU8,False
Q5VU69,True
Q5VUD6,False
Q5VUJ5,False
Q5VUJ6,False
Q5VUY0,False
Q5VVM6,False
Q5VW22,False
Q5VWI1,False
Q5VWK0,False
Q5VX52,False
Q5VXM1,False
Q5VXU3,False
Q5VYM1,False
Q5VYV0,False
Q5VYV7,True
Q5VZ03,False
Q5VZ19,False
Q5VZ46,False
Q5VZ66,False
Q5VZ72,False
Q5VZI3,False
Q5VZR4,False
Q5W0A0,False
Q5W0B7,False
Q5W0V3,False
Q5W186,False
Q5W5W9,False
Q5XG99,False
Q5XKK7,False
Q5XKR9,False
Q5XUX1,False
Q5YKI7,False
Q63HM2,False
Q63HM9,False
Q63ZE4,False
Q64ET8,False
Q658K8,False
Q658L1,False
Q658N2,False
Q68CR1,False
Q68DI1,False
Q68DY9,False
Q69YL0,False
Q69YN2,True
Q69YU3,False
Q6AI08,False
Q6AI12,False
Q6AW86,False
Q6B0B8,False
Q6BEB4,False
Q6DHV5,False
Q6DKI1,True
Q6EBC2,False
Q6EEV4,False
Q6GPI1,False
Q6ICC9,False
Q6ICG6,False
Q6ICH7,False
Q6IE38,False
Q6IEE8,False
Q6IEU7,False
Q6IEV9,False
Q6IEY1,False
Q6IEZ7,False
Q6IF00,False
Q6IF36,False
Q6IF42,False
Q6IF63,False
Q6IF82,False
Q6IF99,False
Q6IFG1,False
Q6IFH4,False
Q6IFN5,False
Q6IN97,False
Q6IPT2,False
Q6IPX1,False
Q6IPX3,False
Q6IQ21,False
Q6IS14,False
Q6JVE6,False
Q6JVE9,False
Q6L8G5,False
Q6MZZ7,True
Q6NSI8,False
Q6NSJ2,False
Q6NSW5,False
Q6NT04,False
Q6NT52,False
Q6NT89,False
Q6NV75,False
Q6NVV3,False
Q6NVV9,False
Q6NW29,False
Q6NX49,False
Q6NXP2,False
Q6NXT1,False
Q6NZ63,False
Q6P093,False
Q6P161,True
Q6P280,False
Q6P3V2,False
Q6P474,False
Q6P5R6,False
Q6P5X7,False
Q6P6B1,False
Q6P6B7,False
Q6P995,False
Q6P9A3,False
Q6P9G0,True
Q6PCB5,False
Q6PDA7,False
Q6PEW0,False
Q6PEX7,False
Q6PF15,False
Q6PG37,False
Q6PH81,False
Q6PI47,False
Q6PI97,False
Q6PID6,False
Q6PII5,False
Q6PK04,False
Q6PP77,False
Q6Q6R5,False
Q6S545,False
Q6S5H5,False
Q6S8J7,False
Q6T423,False
Q6TFL3,False
Q6U949,False
Q6UE05,False
Q6UQ28,False
Q6URK8,False
Q6UW02,False
Q6UW10,False
Q6UW49,False
Q6UWE3,False
Q6UWF7,False
Q6UWI4,False
Q6UWJ8,False
Q6UWN0,False
Q6UWN8,True
Q6UWP8,False
Q6UWQ5,False
Q6UWS5,False
Q6UWU2,False
Q6UWV7,False
Q6UWX4,False
Q6UWY5,False
Q6UX68,False
Q6UX72,False
Q6UX82,False
Q6UXB1,False
Q6UXB3,False
Q6UXD7,False
Q6UXF7,False
Q6UXN7,False
Q6UXS0,False
Q6UXT6,False
Q6UXU6,False
Q6UXV1,False
Q6UXY8,False
Q6UY01,False
Q6UY18,False
Q6UY27,False
Q6V702,True
Q6V9R5,False
Q6XE38,False
Q6ZMB5,False
Q6ZMN8,False
Q6ZMS4,False
Q6ZMV5,False
Q6ZMV8,False
Q6ZMW2,False
Q6ZMW3,False
Q6ZMY6,False
Q6ZMY9,False
Q6ZN01,False
Q6ZN08,False
Q6ZN19,False
Q6ZN32,False
Q6ZN68,False
Q6ZN79,False
Q6ZN84,False
Q6ZNA1,False
Q6ZNC4,False
Q6ZNF0,False
Q6ZNG1,False
Q6ZNG2,False
Q6ZNG9,False
Q6ZNI0,False
Q6ZNM6,False
Q6ZNR0,False
Q6ZP01,False
Q6ZPB5,False
Q6ZQQ6,False
Q6ZQV5,False
Q6ZR62,False
Q6ZRF7,False
Q6ZRR5,False
Q6ZRS4,False
Q6ZS11,False
Q6ZS30,False
Q6ZSI9,False
Q6ZSS3,False
Q6ZT07,False
Q6ZT77,False
Q6ZTA4,True
Q6ZU67,False
Q6ZU69,False
Q6ZUJ4,False
Q6ZUK4,False
Q6ZUS6,False
Q6ZUT6,False
Q6ZUX3,False
Q6ZV50,False
Q6ZV89,False
Q6ZVC0,False
Q6ZVF9,False
Q6ZVL6,False
Q6ZVT6,False
Q6ZVZ8,False
Q6ZWB6,True
Q719I0,False
Q71RC9,False
Q75NE6,False
Q75VX8,False
Q765I0,False
Q76G19,False
Q76KD6,False
Q76KX8,False
Q7L0X2,False
Q7L211,False
Q7L311,False
Q7L4S7,False
Q7L945,False
Q7L985,False
Q7RTS6,False
Q7RTT3,False
Q7RTT4,False
Q7RTT6,False
Q7RTU0,False
Q7RTU5,False
Q7RTV5,False
Q7RTX9,False
Q7RTY3,False
Q7Z2Q7,False
Q7Z2Y8,False
Q7Z304,False
Q7Z309,False
Q7Z388,False
Q7Z3E2,False
Q7Z3J3,False
Q7Z3V5,False
Q7Z422,False
Q7Z4H9,False
Q7Z4L0,False
Q7Z4L9,False
Q7Z4R8,False
Q7Z4S9,False
Q7Z4W2,False
Q7Z4Y8,False
Q7Z572,False
Q7Z5A8,False
Q7Z5A9,False
Q7Z5J8,False
Q7Z5L0,False
Q7Z5L4,False
Q7Z5S9,False
Q7Z5Y7,False
Q7Z6K4,True
Q7Z6M2,False
Q7Z6W1,False
Q7Z6W7,False
Q7Z713,False
Q7Z736,False
Q7Z7B8,False
Q7Z7J9,False
Q7Z7K2,False
Q86SI9,False
Q86SM5,False
Q86T20,False
Q86T29,False
Q86T75,False
Q86TE4,False
Q86UF2,False
Q86V35,True
Q86V59,False
Q86V71,False
Q86V87,False
Q86V88,True
Q86VE3,False
Q86VG3,False
Q86VQ1,False
Q86VR8,False
Q86VS3,False
Q86VY9,False
Q86VZ2,False
Q86W25,False
Q86WR6,False
Q86WR7,False
Q86WT1,False
Q86WZ6,False
Q86XA9,False
Q86XD8,False
Q86XG9,False
Q86XN6,False
Q86XS5,False
Q86XU0,False
Q86XZ4,False
Q86YB7,False
Q86YG4,False
Q86YN1,False
Q86YQ2,False
Q86YR6,False
Q8IUA0,False
Q8IUB2,False
Q8IUB3,False
Q8IUB5,False
Q8IUF1,False
Q8IUH2,False
Q8IUL8,False
Q8IUS5,False
Q8IV03,False
Q8IV33,False
Q8IV35,False
Q8IV38,False
Q8IV42,False
Q8IV50,False
Q8IVA1,False
Q8IVC4,False
Q8IVF6,False
Q8IVN3,False
Q8IVN8,False
Q8IVU1,False
Q8IVU9,False
Q8IVV8,False
Q8IVY1,False
Q8IW50,False
Q8IW92,False
Q8IWB4,False
Q8IX94,False
Q8IXE1,False
Q8IXF9,False
Q8IXM7,False
Q8IXQ4,False
Q8IXT5,False
Q8IXX5,False
Q8IY51,False
Q8IY85,False
Q8IYA7,False
Q8IYB9,False
Q8IYK2,False
Q8IYL3,False
Q8IYM0,False
Q8IYN0,False
Q8IYP2,False
Q8IYS2,False
Q8IYS8,False
Q8IYW4,False
Q8IZ02,True
Q8IZ13,False
Q8IZ16,False
Q8IZ40,False
Q8IZ81,False
Q8IZD0,False
Q8IZM8,False
Q8IZN7,False
Q8IZP2,False
Q8IZP6,True
Q8IZU2,False
Q8IZY5,False
Q8N0U6,False
Q8N0U7,False
Q8N0V4,False
Q8N0Y3,False
Q8N0Y5,False
Q8N0Z2,False
Q8N0Z9,False
Q8N127,False
Q8N129,False
Q8N141,False
Q8N146,False
Q8N148,False
Q8N162,False
Q8N1A6,False
Q8N1D5,True
Q8N1E2,False
Q8N1L4,False
Q8N1W2,False
Q8N283,False
Q8N2E2,False
Q8N2I2,False
Q8N2X6,False
Q8N328,False
Q8N336,False
Q8N349,False
Q8N3F9,False
Q8N3H0,False
Q8N3R3,True
Q8N3S3,False
Q8N3T6,False
Q8N3Z0,False
Q8N3Z3,False
Q8N434,False
Q8N456,False
Q8N468,False
Q8N4B4,False
Q8N4E4,True
Q8N4F7,False
Q8N4H0,False
Q8N4S0,False
Q8N4V2,False
Q8N567,False
Q8N584,False
Q8N587,False
Q8N5J4,False
Q8N5N7,True
Q8N5T2,False
Q8N5U1,False
Q8N5W9,False
Q8N5X7,False
Q8N660,False
Q8N687,False
Q8N688,False
Q8N699,False
Q8N6M5,False
Q8N6M8,False
Q8N6M9,False
Q8N6N3,False
Q8N6N6,False
Q8N6N7,True
Q8N6Y2,False
Q8N782,False
Q8N7C7,False
Q8N7F7,False
Q8N7G0,False
Q8N7M0,False
Q8N7P3,False
Q8N7Q3,False
Q8N7S2,False
Q8N7X1,False
Q8N7X2,False
Q8N7Z5,False
Q8N801,False
Q8N808,False
Q8N815,False
Q8N878,False
Q8N8C0,False
Q8N8D1,True
Q8N8F7,False
Q8N8M0,True
Q8N8U3,False
Q8N8Z6,False
Q8N944,False
Q8N957,False
Q8N961,False
Q8N972,False
Q8N998,True
Q8N9B8,False
Q8N9F8,False
Q8N9K5,False
Q8N9N7,False
Q8N9T8,False
Q8N9U0,False
Q8N9V7,False
Q8N9W8,False
Q8N9Y4,True
Q8NA23,False
Q8NA47,False
Q8NA69,False
Q8NA92,False
Q8NAA5,False
Q8NAB2,False
Q8NB42,False
Q8NB46,False
Q8NB50,False
Q8NBE8,False
Q8NBP5,False
Q8NC74,False
Q8NCI6,False
Q8NCL8,False
Q8NCL9,False
Q8NCN5,True
Q8NCQ5,False
Q8NCR9,False
Q8NCX0,False
Q8ND61,False
Q8NDB6,False
Q8NDW4,False
Q8NDY3,False
Q8NDY6,False
Q8NDZ0,False
Q8NDZ6,False
Q8NE00,False
Q8NE18,False
Q8NE22,False
Q8NE65,False
Q8NEA5,False
Q8NEG5,True
Q8NEG7,False
Q8NEK5,False
Q8NEP7,False
Q8NES8,False
Q8NEW7,False
Q8NEY3,False
Q8NFI4,False
Q8NFQ5,False
Q8NFQ6,False
Q8NFR7,False
Q8NFU4,False
Q8NFV5,False
Q8NFZ6,False
Q8NG35,False
Q8NG41,False
Q8NG75,False
Q8NG76,False
Q8NG77,False
Q8NG78,False
Q8NG80,False
Q8NG81,False
Q8NG83,False
Q8NG84,False
Q8NG85,False
Q8NG92,False
Q8NG94,False
Q8NG95,False
Q8NG97,False
Q8NG99,False
Q8NGA1,False
Q8NGA2,False
Q8NGA5,False
Q8NGA6,False
Q8NGA8,False
Q8NGB2,False
Q8NGB4,False
Q8NGB6,False
Q8NGB8,False
Q8NGB9,False
Q8NGC0,False
Q8NGC1,False
Q8NGC2,False
Q8NGC3,False
Q8NGC5,False
Q8NGC6,False
Q8NGC7,False
Q8NGC9,False
Q8NGD1,False
Q8NGD2,False
Q8NGD3,False
Q8NGD4,False
Q8NGD5,False
Q8NGE0,False
Q8NGE1,False
Q8NGE2,False
Q8NGE5,False
Q8NGE7,False
Q8NGE8,False
Q8NGE9,False
Q8NGF0,False
Q8NGF1,False
Q8NGF3,False
Q8NGF4,False
Q8NGF6,False
Q8NGF7,False
Q8NGF8,False
Q8NGF9,False
Q8NGG0,False
Q8NGG1,False
Q8NGG3,False
Q8NGG4,False
Q8NGG5,False
Q8NGG6,False
Q8NGG7,False
Q8NGG8,False
Q8NGH3,False
Q8NGH5,False
Q8NGH6,False
Q8NGH8,False
Q8NGH9,False
Q8NGI0,False
Q8NGI1,False
Q8NGI3,False
Q8NGI4,False
Q8NGI6,False
Q8NGI7,False
Q8NGI9,False
Q8NGJ0,False
Q8NGJ1,False
Q8NGJ2,False
Q8NGJ3,False
Q8NGJ4,False
Q8NGJ5,False
Q8NGJ6,False
Q8NGJ7,False
Q8NGJ8,False
Q8NGJ9,False
Q8NGK0,False
Q8NGK1,False
Q8NGK3,False
Q8NGK4,False
Q8NGK5,False
Q8NGK6,False
Q8NGK9,False
Q8NGL0,False
Q8NGL1,False
Q8NGL2,False
Q8NGL3,False
Q8NGL4,False
Q8NGL6,False
Q8NGL7,False
Q8NGL9,False
Q8NGM1,False
Q8NGM8,False
Q8NGN0,False
Q8NGN1,False
Q8NGN2,False
Q8NGN4,False
Q8NGN5,False
Q8NGN6,False
Q8NGN7,False
Q8NGN8,False
Q8NGP0,False
Q8NGP2,False
Q8NGP3,False
Q8NGP4,False
Q8NGP6,False
Q8NGP8,False
Q8NGP9,False
Q8NGQ2,False
Q8NGQ3,False
Q8NGQ4,False
Q8NGQ5,False
Q8NGQ6,False
Q8NGR1,False
Q8NGR3,False
Q8NGR4,False
Q8NGR5,False
Q8NGR8,False
Q8NGR9,False
Q8NGS0,False
Q8NGS1,False
Q8NGS3,False
Q8NGS4,False
Q8NGS5,False
Q8NGS6,False
Q8NGS7,False
Q8NGS9,False
Q8NGT0,False
Q8NGT1,False
Q8NGT2,False
Q8NGT5,False
Q8NGT7,False
Q8NGT9,False
Q8NGU1,False
Q8NGU2,False
Q8NGU4,False
Q8NGU9,False
Q8NGV0,False
Q8NGV5,False
Q8NGV7,False
Q8NGW1,False
Q8NGX0,False
Q8NGX1,False
Q8NGX2,False
Q8NGX5,False
Q8NGX6,False
Q8NGX8,False
Q8NGX9,False
Q8NGY1,False
Q8NGY2,False
Q8NGY5,False
Q8NGY6,False
Q8NGY7,False
Q8NGY9,False
Q8NGZ0,False
Q8NGZ2,False
Q8NGZ3,False
Q8NGZ4,False
Q8NGZ5,False
Q8NGZ6,False
Q8NGZ9,False
Q8NH00,False
Q8NH01,False
Q8NH02,False
Q8NH03,False
Q8NH04,False
Q8NH05,False
Q8NH06,False
Q8NH07,False
Q8NH08,False
Q8NH09,False
Q8NH10,False
Q8NH16,False
Q8NH18,False
Q8NH37,False
Q8NH40,False
Q8NH41,False
Q8NH42,False
Q8NH49,False
Q8NH50,False
Q8NH51,False
Q8NH53,False
Q8NH54,False
Q8NH55,False
Q8NH56,False
Q8NH57,False
Q8NH60,False
Q8NH61,False
Q8NH63,False
Q8NH64,False
Q8NH67,False
Q8NH70,False
Q8NH72,False
Q8NH73,False
Q8NH74,False
Q8NH76,False
Q8NH79,False
Q8NH80,False
Q8NH81,False
Q8NH83,False
Q8NH89,False
Q8NH90,False
Q8NH93,False
Q8NH95,False
Q8NHA4,False
Q8NHA6,False
Q8NHA8,False
Q8NHB1,False
Q8NHB7,False
Q8NHB8,False
Q8NHC5,False
Q8NHC6,False
Q8NHC7,False
Q8NHR9,False
Q8NHS4,False
Q8NHU0,False
Q8NHV5,False
Q8NHW5,False
Q8NHW6,False
Q8NHY5,False
Q8TA94,False
Q8TAA1,False
Q8TAI1,False
Q8TAU0,False
Q8TAV0,False
Q8TAV5,False
Q8TAW3,False
Q8TB22,False
Q8TB69,False
Q8TBR7,False
Q8TC17,False
Q8TCB0,False
Q8TCN5,False
Q8TD55,False
Q8TDU5,False
Q8TE96,False
Q8TEE9,False
Q8TEQ0,False
Q8TF08,False
Q8TF20,False
Q8TF27,False
Q8TF32,False
Q8TF44,False
Q8TF61,True
Q8WTP9,False
Q8WTR8,False
Q8WTU2,False
Q8WU76,False
Q8WUD4,True
Q8WUH6,False
Q8WUR7,False
Q8WUS8,False
Q8WUT9,False
Q8WUY9,False
Q8WV15,False
Q8WVC6,False
Q8WVE6,False
Q8WVF2,False
Q8WVI7,False
Q8WW18,False
Q8WW32,False
Q8WW33,False
Q8WW36,False
Q8WW52,False
Q8WW62,False
Q8WWA1,False
Q8WWU7,False
Q8WWX0,False
Q8WX39,False
Q8WXF5,False
Q8WXJ9,False
Q8WXT5,False
Q8WZ33,False
Q8WZ71,False
Q8WZ92,False
Q8WZA0,False
Q92576,True
Q92670,False
Q93083,False
Q969E1,True
Q969E4,False
Q969M1,False
Q969M2,False
Q969Q0,False
Q969W3,False
Q969Y0,False
Q96AM1,False
Q96AQ9,False
Q96B33,False
Q96B45,False
Q96BM0,True
Q96BQ5,False
Q96BX8,False
Q96C34,False
Q96C57,False
Q96C90,False
Q96CD0,False
Q96CS4,False
Q96CT2,False
Q96DC7,False
Q96DD0,False
Q96DL1,False
Q96DS6,False
Q96E16,False
Q96E66,False
Q96EH5,False
Q96EI5,False
Q96EK2,False
Q96EL2,True
Q96ES6,False
Q96ET8,False
Q96EZ4,False
Q96F63,False
Q96FB5,False
Q96FV0,False
Q96G27,True
Q96GT9,False
Q96GU1,False
Q96H12,False
Q96H40,False
Q96H79,False
Q96HA4,False
Q96HP4,False
Q96HV5,False
Q96IC2,False
Q96IM9,True
Q96JF6,False
Q96JM4,False
Q96JQ2,False
Q96K17,False
Q96K37,False
Q96K75,False
Q96KC9,False
Q96KD3,False
Q96KJ4,False
Q96KT7,False
Q96KV6,False
Q96KW9,False
Q96L03,False
Q96L11,False
Q96LK8,False
Q96LP2,False
Q96LQ0,False
Q96LR4,False
Q96LT6,False
Q96LU5,False
Q96LW1,False
Q96M20,False
Q96M34,False
Q96M43,False
Q96M53,False
Q96M93,False
Q96MC5,False
Q96MC6,False
Q96MF6,False
Q96MK2,False
Q96MN5,False
Q96MR9,False
Q96MS3,False
Q96MY1,False
Q96N20,False
Q96N22,False
Q96N46,False
Q96NA8,False
Q96ND8,False
Q96NG8,False
Q96NI8,False
Q96NJ6,False
Q96NS5,False
Q96NT1,False
Q96P64,False
Q96P67,False
Q96P88,False
Q96PG2,False
Q96PI1,False
Q96PT3,False
Q96PT4,False
Q96PX6,False
Q96QA6,False
Q96QD5,False
Q96QE4,False
Q96QH8,False
Q96QK8,False
Q96R05,True
Q96R08,False
Q96R09,False
Q96R27,False
Q96R28,False
Q96R30,False
Q96R45,False
Q96R47,False
Q96R54,False
Q96R67,False
Q96R69,False
Q96R72,False
Q96R84,False
Q96RB7,False
Q96RC9,False
Q96RD0,False
Q96RD1,False
Q96RD2,False
Q96RD3,False
Q96RM1,False
Q96RT6,False
Q96S19,False
Q96S86,False
Q96S95,False
Q96SF2,False
Q96T25,False
Q96T75,False
Q96TA0,False
Q99463,False
Q99470,False
Q99603,True
Q99679,True
Q99680,False
Q9BPW4,False
Q9BPX7,False
Q9BQ13,False
Q9BQ48,True
Q9BQ75,False
Q9BQD1,False
Q9BQE6,False
Q9BQI9,False
Q9BQP9,False
Q9BQS6,False
Q9BQY6,False
Q9BR09,False
Q9BR10,False
Q9BR77,False
Q9BRH9,False
Q9BRP7,False
Q9BRU2,False
Q9BSC4,True
Q9BSG5,False
Q9BSJ1,False
Q9BSK0,False
